gutenberg_id,text
35,"reaction--possibly a far-reaching explosion--would result, and blow"
35,myself and my apparatus out of all possible dimensions--into the
35,Unknown. This possibility had occurred to me again and again while I
35,was making the machine; but then I had cheerfully accepted it as an
35,unavoidable risk--one of the risks a man has got to take! Now the
35,"risk was inevitable, I no longer saw it in the same cheerful light."
35,"The fact is that, insensibly, the absolute strangeness of everything,"
35,"the sickly jarring and swaying of the machine, above all, the"
35,"feeling of prolonged falling, had absolutely upset my nerve. I told"
35,"myself that I could never stop, and with a gust of petulance I"
35,"resolved to stop forthwith. Like an impatient fool, I lugged over"
35,"the lever, and incontinently the thing went reeling over, and I was"
35,flung headlong through the air.
35,
35,'There was the sound of a clap of thunder in my ears. I may have
35,"been stunned for a moment. A pitiless hail was hissing round me,"
35,and I was sitting on soft turf in front of the overset machine.
35,"Everything still seemed grey, but presently I remarked that the"
35,confusion in my ears was gone. I looked round me. I was on what
35,"seemed to be a little lawn in a garden, surrounded by rhododendron"
35,"bushes, and I noticed that their mauve and purple blossoms were"
35,dropping in a shower under the beating of the hail-stones. The
35,"rebounding, dancing hail hung in a cloud over the machine, and drove"
35,along the ground like smoke. In a moment I was wet to the skin.
35,"""Fine hospitality,"" said I, ""to a man who has travelled innumerable"
35,"years to see you."""
35,
35,'Presently I thought what a fool I was to get wet. I stood up and
35,"looked round me. A colossal figure, carved apparently in some white"
35,"stone, loomed indistinctly beyond the rhododendrons through the hazy"
35,downpour. But all else of the world was invisible.
35,
35,'My sensations would be hard to describe. As the columns of hail
35,"grew thinner, I saw the white figure more distinctly. It was very"
35,"large, for a silver birch-tree touched its shoulder. It was of white"
35,"marble, in shape something like a winged sphinx, but the wings,"
35,"instead of being carried vertically at the sides, were spread so"
35,"that it seemed to hover. The pedestal, it appeared to me, was of"
35,"bronze, and was thick with verdigris. It chanced that the face was"
35,towards me; the sightless eyes seemed to watch me; there was the
35,"faint shadow of a smile on the lips. It was greatly weather-worn,"
35,and that imparted an unpleasant suggestion of disease. I stood
35,"looking at it for a little space--half a minute, perhaps, or half an"
35,hour. It seemed to advance and to recede as the hail drove before it
35,denser or thinner. At last I tore my eyes from it for a moment and
35,"saw that the hail curtain had worn threadbare, and that the sky was"
35,lightening with the promise of the sun.
35,
35,"'I looked up again at the crouching white shape, and the full"
35,temerity of my voyage came suddenly upon me. What might appear when
35,that hazy curtain was altogether withdrawn? What might not have
35,happened to men? What if cruelty had grown into a common passion?
35,What if in this interval the race had lost its manliness and had
35,"developed into something inhuman, unsympathetic, and overwhelmingly"
35,"powerful? I might seem some old-world savage animal, only the more"
35,dreadful and disgusting for our common likeness--a foul creature to
35,be incontinently slain.
35,
35,'Already I saw other vast shapes--huge buildings with intricate
35,"parapets and tall columns, with a wooded hill-side dimly creeping"
35,in upon me through the lessening storm. I was seized with a panic
35,"fear. I turned frantically to the Time Machine, and strove hard to"
35,readjust it. As I did so the shafts of the sun smote through the
35,thunderstorm. The grey downpour was swept aside and vanished like
35,"the trailing garments of a ghost. Above me, in the intense blue"
35,"of the summer sky, some faint brown shreds of cloud whirled into"
35,nothingness. The great buildings about me stood out clear and
35,"distinct, shining with the wet of the thunderstorm, and picked out"
35,in white by the unmelted hailstones piled along their courses. I
35,felt naked in a strange world. I felt as perhaps a bird may feel in
35,"the clear air, knowing the hawk wings above and will swoop. My fear"
35,"grew to frenzy. I took a breathing space, set my teeth, and again"
35,"grappled fiercely, wrist and knee, with the machine. It gave under"
35,my desperate onset and turned over. It struck my chin violently. One
35,"hand on the saddle, the other on the lever, I stood panting heavily"
35,in attitude to mount again.
35,
35,'But with this recovery of a prompt retreat my courage recovered. I
35,looked more curiously and less fearfully at this world of the remote
35,"future. In a circular opening, high up in the wall of the nearer"
35,"house, I saw a group of figures clad in rich soft robes. They had"
35,"seen me, and their faces were directed towards me."
35,
35,'Then I heard voices approaching me. Coming through the bushes by
35,the White Sphinx were the heads and shoulders of men running. One of
35,these emerged in a pathway leading straight to the little lawn upon
35,which I stood with my machine. He was a slight creature--perhaps
35,"four feet high--clad in a purple tunic, girdled at the waist with a"
35,leather belt. Sandals or buskins--I could not clearly distinguish
35,"which--were on his feet; his legs were bare to the knees, and his"
35,"head was bare. Noticing that, I noticed for the first time how warm"
35,the air was.
35,
35,"'He struck me as being a very beautiful and graceful creature, but"
35,indescribably frail. His flushed face reminded me of the more
35,beautiful kind of consumptive--that hectic beauty of which we used
35,to hear so much. At the sight of him I suddenly regained confidence.
35,I took my hands from the machine.
35,
35,
35,
35,
35,IV
35,
35,
35,"'In another moment we were standing face to face, I and this fragile"
35,thing out of futurity. He came straight up to me and laughed into my
35,eyes. The absence from his bearing of any sign of fear struck me at
35,once. Then he turned to the two others who were following him and
35,spoke to them in a strange and very sweet and liquid tongue.
35,
35,"'There were others coming, and presently a little group of perhaps"
35,eight or ten of these exquisite creatures were about me. One of them
35,"addressed me. It came into my head, oddly enough, that my voice was"
35,"too harsh and deep for them. So I shook my head, and, pointing to my"
35,"ears, shook it again. He came a step forward, hesitated, and then"
35,touched my hand. Then I felt other soft little tentacles upon my
35,back and shoulders. They wanted to make sure I was real. There was
35,"nothing in this at all alarming. Indeed, there was something in"
35,these pretty little people that inspired confidence--a graceful
35,"gentleness, a certain childlike ease. And besides, they looked so"
35,frail that I could fancy myself flinging the whole dozen of them
35,about like nine-pins. But I made a sudden motion to warn them when I
35,saw their little pink hands feeling at the Time Machine. Happily
35,"then, when it was not too late, I thought of a danger I had hitherto"
35,"forgotten, and reaching over the bars of the machine I unscrewed the"
35,"little levers that would set it in motion, and put these in my"
35,pocket. Then I turned again to see what I could do in the way of
35,communication.
35,
35,"'And then, looking more nearly into their features, I saw some"
35,further peculiarities in their Dresden-china type of prettiness.
35,"Their hair, which was uniformly curly, came to a sharp end at the"
